Time,Type
20.97783565,3
20.98091435,3
20.9809375,3
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98269676,2
20.98715278,3
20.98893519,3
20.99368056,3
20.99409722,2
20.99409722,2
20.99409722,2
20.99409722,2
20.99409722,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
20.99658565,2
21.00607639,3
21.01700231,1
21.0174537,3
21.01981481,3
21.03362269,3
21.04270833,1
21.04892361,3
21.05115741,3
21.05195602,3
21.05461806,3
21.07228009,3
21.07753472,3
21.07753472,3
21.07885417,2
21.07899306,2
21.07899306,2
21.07899306,2
21.07908565,1
21.07920139,2
21.07952546,1
21.07981481,2
21.07981481,2
21.07993056,2
21.08204861,1
21.08210648,3
21.08269676,1
21.08291667,1
21.08303241,1
21.08511574,1
21.08521991,1
21.08716435,3
21.08954861,2
21.09467593,2
21.09467593,3
21.09479167,2
21.09488426,3
21.0958912,3
21.10104167,3
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.1021412,2
21.11135417,3
21.11202546,3
21.11258102,1
21.11258102,1
21.11258102,1
21.11258102,1
21.11258102,1
21.11258102,1
21.11258102,1
21.11258102,1
21.1130787,1
21.1130787,1
21.11637731,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13009259,3
21.13971065,1
21.14229167,2
21.14560185,1
21.14612269,2
21.14612269,2
21.14612269,2
21.14612269,2
21.14612269,2
21.14612269,2
21.14612269,2
21.15856481,3
21.15940972,3
21.15953704,1
21.16072917,3
21.16188657,1
21.16190972,1
21.16206019,1
21.16225694,1
21.16248843,1
21.1641088,1
21.1641088,1
21.1641088,1
21.1641088,1
21.16430556,3
21.16475694,1
21.16475694,1
21.16475694,1
21.17760417,3
21.17768519,2
21.1884375,1
21.1896412,2
21.19040509,1
21.19052083,1
21.1906713,1
21.19069444,1
21.19113426,1
21.19128472,2
21.19174769,1
21.19209491,1
21.19560185,3
21.19582176,3
21.19603009,3
21.19611111,3
21.19890046,3
21.1996875,1
21.20174769,1
21.20630787,2
21.20748843,1
21.2128125,1
21.21615741,3
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.21849537,6
21.22166667,3
21.22177083,3
21.2259838,2
21.22702546,3
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23141204,6
21.23969907,2
21.2421875,2
21.24387731,1
21.24444444,2
21.24444444,2
21.24444444,2
21.24444444,2
21.24444444,2
21.24444444,2
21.24444444,2
21.24444444,2
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.24658565,3
21.2615162,2
21.2615162,2
21.2615162,2
21.2615162,2
21.2615162,2
21.2615162,2
21.2615162,2
21.2615162,2
21.26652778,1
21.26833333,1
21.2766088,1
21.2791088,3
21.28104167,3
21.29207176,1
21.2940625,1
21.29628472,3
21.30387731,3
21.30725694,2
21.31130787,2
21.31130787,2
21.31130787,2
21.31130787,2
21.31134259,2
21.31146991,2
21.31209491,1
21.31228009,2
21.31230324,2
21.31263889,2
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31396991,6
21.31521991,1
21.32274306,2
21.32320602,3
21.32333333,2
21.32488426,2
21.32494213,2
21.3278588,1
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.32991898,3
21.33539352,3
21.34050926,3
21.34248843,2
21.35059028,1
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.35219907,4
21.36403935,3
21.36854167,1
21.38092593,1
21.39177083,1
21.42055556,3
21.421875,3
21.42814815,3
21.4477662,3
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45188657,6
21.45630787,2
21.45630787,2
21.47314815,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.47991898,3
21.48981481,3
21.49047454,2
21.49109954,3
21.49449074,3
21.49612269,3
21.51950231,1
21.53109954,1
21.53229167,1
21.53768519,3
21.54274306,1
21.54592593,1
21.5462037,3
21.54675926,3
21.56125,5
21.58299769,3
21.59221065,3
21.59599537,1
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.59658565,3
21.6034375,1
21.61131944,3
21.61340278,2
21.62640046,3
21.63487269,2
21.64033565,3
21.65630787,2
21.65630787,2
21.65630787,2
21.65630787,2
21.65630787,2
21.65630787,2
21.65630787,2
21.65758102,2
21.66267361,1
21.67663194,2
21.680625,1
21.68263889,3
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69716435,1
21.69728009,3
21.69728009,3
21.69734954,3
21.70337963,1
21.70344907,2
21.70357639,2
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.70821759,1
21.71255787,2
21.71325231,2
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.71394676,3
21.72247685,2
21.72319444,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72586806,2
21.72702546,2
21.72748843,2
21.72748843,2
21.72748843,2
21.72748843,2
21.72748843,2
21.72748843,2
21.72748843,2
21.72748843,2
21.72748843,2
21.73078704,1
21.73221065,1
21.73640046,1
21.73731481,1
21.74017361,1
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
21.74236111,6
